Orthogroup	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Transcript	Scaffold	Start	Stop	Direction
OG0010484	KOHALENSIS	PARANIGRA	72.60855218	97.96065055	85.28460136	-0.424021915	0.187927711	-2.256303308	0.024051642	0.070531002	TRINITY_GG_34674_c0_g1_i6.p1	Lko057S002340	21061	21592	-
OG0010485	KOHALENSIS	PARANIGRA	280.4613249	412.9700897	346.7157073	-0.56010934	0.110611257	-5.063764349	4.11E-07	3.36E-06	TRINITY_GG_34677_c2_g1_i7.p2	Lko057S002340	1126890	1128083	-
OG0010486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRINITY_GG_34677_c2_g1_i7.p1	Lko057S002340	1110618	1124035	+
OG0010487	KOHALENSIS	PARANIGRA	1049.312072	1201.99716	1125.654616	-0.194926178	0.093875484	-2.076433269	0.037853897	0.102180088	TRINITY_GG_34678_c0_g1_i29.p1	Lko057S002340	387809	412016	-
OG0010488	KOHALENSIS	PARANIGRA	392.9141533	465.1625127	429.038333	-0.242384729	0.225494373	-1.074903666	0.28241786	0.453996834	TRINITY_GG_34678_c1_g1_i6.p1	Lko057S002340	360274	362484	+
OG0010489	KOHALENSIS	PARANIGRA	220.0478531	169.0365397	194.5421964	0.38116276	0.13711621	2.779851911	0.005438369	0.020561278	TRINITY_GG_34678_c3_g1_i7.p1	Lko057S002340	287397	338863	-
OG0010490	KOHALENSIS	PARANIGRA	321.2424691	313.2592342	317.2508516	0.03769843	0.108445926	0.347624213	0.72812242	0.838519278	TRINITY_GG_34678_c4_g1_i7.p1	Lko057S002340	1056139	1064888	+
OG0010491	KOHALENSIS	PARANIGRA	7.405087485	19.81051485	13.60780117	-1.415238063	0.421692003	-3.356094146	7.91E-04	0.003790234	TRINITY_GG_34678_c5_g1_i1.p1	Lko057S002340	823805	832262	+
OG0010492	KOHALENSIS	PARANIGRA	112.2322005	91.83226216	102.0322313	0.287766233	0.179617385	1.602106795	0.109131996	0.230151072	TRINITY_GG_34684_c1_g1_i3.p1	Lko057S002589	70913	80830	+
OG0010493	KOHALENSIS	PARANIGRA	9.331045337	29.75366571	19.54235553	-1.673305639	0.345615778	-4.841519826	1.29E-06	9.92E-06	TRINITY_GG_34684_c3_g1_i1.p1	Lko057S002589	96911	97221	-
OG0010494	KOHALENSIS	PARANIGRA	81.98093436	92.92119215	87.45106326	-0.177406318	0.149490568	-1.186739208	0.235330504	0.398149978	TRINITY_GG_34684_c41_g1_i1.p1	Lko057S002589	89192	89890	+
OG0010495	KOHALENSIS	PARANIGRA	607.6593988	198.8635079	403.2614534	1.611351684	0.203842306	7.904893335	2.68E-15	3.94E-14	TRINITY_GG_34685_c0_g1_i1.p1	Lko057S003923	9598	16056	+
OG0010496	KOHALENSIS	PARANIGRA	337.5815712	287.5478211	312.5646962	0.231946208	0.133167073	1.74176846	0.081548968	0.184144062	TRINITY_GG_34687_c1_g1_i1.p1	Lko057S003923	171154	183365	+
OG0010497	KOHALENSIS	PARANIGRA	268.2793944	327.8039169	298.0416556	-0.287461995	0.144451161	-1.990028968	0.046587744	0.120170956	TRINITY_GG_34687_c4_g1_i1.p1	Lko057S003923	186571	198205	+
OG0010498	KOHALENSIS	PARANIGRA	340.7069302	239.4247018	290.065816	0.512960818	0.119687067	4.28585	1.82E-05	1.18E-04	TRINITY_GG_34688_c0_g1_i45.p1	Lko057S003923	612330	621740	+
OG0010499	KOHALENSIS	PARANIGRA	233.7049695	225.2850188	229.4949942	0.055546858	0.133172307	0.41710517	0.676601483	0.802829375	TRINITY_GG_34688_c0_g1_i45.p2	Lko057S003923	566866	567648	-
OG0010500	KOHALENSIS	PARANIGRA	78.24215431	159.4676123	118.8548833	-1.025840516	0.154984769	-6.618976342	3.62E-11	4.17E-10	TRINITY_GG_34688_c0_g1_i45.p3	Lko057S003923	598061	612315	+
OG0010501	KOHALENSIS	PARANIGRA	462.7525327	389.1590798	425.9558063	0.249547993	0.113510418	2.198458947	0.027916417	0.079882702	TRINITY_GG_34688_c1_g1_i2.p1	Lko057S003923	507922	508977	-
OG0010502	KOHALENSIS	PARANIGRA	115.001099	109.6701357	112.3356173	0.069230497	0.124244819	0.557210336	0.577383728	0.729243743	TRINITY_GG_34689_c0_g2_i3.p1	Lko057S003923	974369	978458	+
OG0010503	KOHALENSIS	PARANIGRA	229.6761012	79.93533502	154.8057181	1.524231486	0.136791016	11.14277484	7.77E-29	2.06E-27	TRINITY_GG_34695_c0_g1_i17.p1	Lko057S003923	689695	703789	-
OG0010504	KOHALENSIS	PARANIGRA	97.82087633	93.88328308	95.85207971	0.05100577	0.126028504	0.40471614	0.685686177	0.808203593	TRINITY_GG_34695_c12_g1_i1.p1	Lko057S003923	710480	710902	-
OG0010505	KOHALENSIS	PARANIGRA	20.80716217	28.81851272	24.81283744	-0.486070047	0.261729973	-1.857143229	0.063290779	0.15172792	TRINITY_GG_34695_c1_g1_i1.p1	Lko057S003923	868929	869911	+
OG0010506	KOHALENSIS	PARANIGRA	515.5746812	493.4480221	504.5113516	0.063188455	0.072102935	0.876364538	0.38083189	0.558186443	TRINITY_GG_34695_c3_g1_i2.p1	Lko057S003923	877112	878608	-
OG0010507	KOHALENSIS	PARANIGRA	200.3264429	224.3770457	212.3517443	-0.163105869	0.114413826	-1.425578306	0.153990102	0.295827671	TRINITY_GG_34695_c4_g1_i5.p1	Lko057S003923	724345	742903	-
OG0010508	KOHALENSIS	PARANIGRA	1696.218688	1557.358507	1626.788598	0.123126616	0.118291601	1.040873694	0.297934172	0.472095756	TRINITY_GG_34695_c6_g1_i6.p1	Lko057S003923	746599	824245	-
OG0010509	KOHALENSIS	PARANIGRA	1197.585112	981.1562189	1089.370666	0.286692592	0.100236269	2.860168232	0.004234163	0.016650001	TRINITY_GG_34695_c8_g1_i1.p1	Lko057S003923	881710	896494	-
OG0010510	KOHALENSIS	PARANIGRA	604.4425688	648.49345	626.4680094	-0.101049598	0.117525244	-0.859811859	0.389892761	0.566593218	TRINITY_GG_34695_c9_g1_i2.p1	Lko057S003923	831011	832378	+
OG0010511	KOHALENSIS	PARANIGRA	1965.144393	2341.984732	2153.564562	-0.252890497	0.118769765	-2.129249797	0.033233599	0.091974271	TRINITY_GG_346_c0_g1_i4.p1	Lko057S000588	347898	358807	+
OG0010512	KOHALENSIS	PARANIGRA	797.1963101	944.7495574	870.9729338	-0.245161721	0.111939014	-2.190136501	0.028514339	0.081293688	TRINITY_GG_346_c18_g1_i1.p1	Lko057S000588	289683	328935	+
OG0010513	KOHALENSIS	PARANIGRA	184.7318612	198.8867153	191.8092882	-0.104869177	0.094214346	-1.113091383	0.265669184	0.434829787	TRINITY_GG_346_c1_g1_i2.p1	Lko057S000588	496045	505313	-
OG0010514	KOHALENSIS	PARANIGRA	32.47191455	28.41944206	30.44567831	0.179055721	0.282134833	0.634645921	0.525659371	0.687894633	TRINITY_GG_34700_c0_g1_i11.p1	Lko057S003968	409710	528393	+
OG0010515	KOHALENSIS	PARANIGRA	64.42764249	102.719828	83.57373525	-0.676250179	0.21884257	-3.090121719	0.002000745	0.008717208	TRINITY_GG_3470_c0_g1_i15.p1	Lko057S000550	810500	843443	+
OG0010516	KOHALENSIS	PARANIGRA	444.2357871	580.5243938	512.3800904	-0.384471367	0.105920875	-3.629797892	2.84E-04	0.001504339	TRINITY_GG_3470_c2_g1_i2.p1	Lko057S000550	1094829	1100640	+
OG0010517	KOHALENSIS	PARANIGRA	27.40022556	11.70316093	19.55169325	1.213131439	0.460237799	2.635879631	0.008391949	0.02968275	TRINITY_GG_34714_c1_g1_i17.p1	Lko057S005946	44120	53799	+
OG0010518	KOHALENSIS	PARANIGRA	354.70286	377.7205634	366.2117117	-0.087873009	0.087190045	-1.007833048	0.313534618	0.488675281	TRINITY_GG_34715_c0_g1_i1.p1	Lko057S006784	22029	26168	-
OG0010519	KOHALENSIS	PARANIGRA	57.50457208	50.5407957	54.02268389	0.177152969	0.220131217	0.804760778	0.420957739	0.59625756	TRINITY_GG_34715_c1_g1_i2.p1	Lko057S006784	30410	72422	-
OG0010520	KOHALENSIS	PARANIGRA	110.7328041	108.3424641	109.5376341	0.035157948	0.137811035	0.255117072	0.798632679	0.88520608	TRINITY_GG_3471_c0_g1_i3.p1	Lko057S000550	382170	382754	-
OG0010521	KOHALENSIS	PARANIGRA	15.71869132	10.00064986	12.85967059	0.659102332	0.355522615	1.853897062	0.063753888	0.152648371	TRINITY_GG_34721_c0_g1_i3.p1	Lko057S008204	9914	17185	-
OG0010522	KOHALENSIS	PARANIGRA	4043.481232	3526.363215	3784.922223	0.197457699	0.113008213	1.74728627	0.080587694	0.182486271	TRINITY_GG_34722_c1_g1_i8.p1	Lko057S008204	87024	140273	+
OG0010524	KOHALENSIS	PARANIGRA	165.2604161	156.7937986	161.0271073	0.075982166	0.134465808	0.565066812	0.572028321	0.725436942	TRINITY_GG_3472_c0_g1_i8.p1	Lko057S000550	783672	787310	+
OG0010525	KOHALENSIS	PARANIGRA	18.29238711	24.6482542	21.47032065	-0.421080122	0.269880413	-1.560247065	0.118701507	0.244086145	TRINITY_GG_3472_c0_g1_i8.p2	Lko057S000550	782263	783415	+
OG0010526	KOHALENSIS	PARANIGRA	80.06826121	321.7242109	200.8962361	-2.004732842	0.194896294	-10.28615167	8.14E-25	1.84E-23	TRINITY_GG_3472_c1_g2_i1.p2	Lko057S000550	689391	696302	-
OG0010527	KOHALENSIS	PARANIGRA	12.07189776	9.516931809	10.79441479	0.32589824	0.366581528	0.889019809	0.373992434	0.551044476	TRINITY_GG_3472_c3_g1_i1.p1	Lko057S000550	699161	709690	-
OG0010528	KOHALENSIS	PARANIGRA	1115.191281	960.1294917	1037.660387	0.216156759	0.107549079	2.009842966	0.044447812	0.115641069	TRINITY_GG_3473_c1_g1_i1.p1	Lko057S000550	294610	295686	+
OG0010529	KOHALENSIS	PARANIGRA	436.5942489	527.2219146	481.9080817	-0.27293213	0.169285638	-1.612258033	0.106905802	0.226745653	TRINITY_GG_3473_c2_g1_i3.p1	Lko057S000550	264254	343775	+
OG0010531	KOHALENSIS	PARANIGRA	14.28327363	7.299309782	10.7912917	0.971470841	0.338966528	2.86597868	0.004157222	0.016400957	TRINITY_GG_34749_c1_g1_i3.p1	Lko057S013580	267750	270629	-
OG0010532	KOHALENSIS	PARANIGRA	2551.702399	2364.143476	2457.922938	0.11040068	0.099633581	1.108066969	0.267832895	0.437628329	TRINITY_GG_34758_c1_g1_i12.p1	Lko057S014465	48766	98905	-
OG0010533	KOHALENSIS	PARANIGRA	123.5327489	113.4618955	118.4973222	0.118983021	0.135453967	0.878401893	0.379725658	0.557192937	TRINITY_GG_34758_c1_g2_i6.p2	Lko057S014465	36114	38349	+
OG0010534	KOHALENSIS	PARANIGRA	30.05403779	47.77476869	38.91440324	-0.661510425	0.286865109	-2.305998196	0.021110733	0.063155349	TRINITY_GG_3475_c0_g1_i2.p1	Lko057S003451	16719	24736	+
OG0010535	KOHALENSIS	PARANIGRA	46.59609247	58.62381319	52.60995283	-0.330434664	0.241013893	-1.371019154	0.170368985	0.316817311	TRINITY_GG_3479_c0_g1_i4.p2	Lko057S003451	183369	190623	+
OG0010536	KOHALENSIS	PARANIGRA	132.3041239	94.32666355	113.3153937	0.48330775	0.268588729	1.799434222	0.07195002	0.167222157	TRINITY_GG_3479_c2_g1_i3.p1	Lko057S003451	84551	131393	+
OG0010537	KOHALENSIS	PARANIGRA	58.44584288	100.5692731	79.507558	-0.778939473	0.221646937	-3.514325449	4.41E-04	0.002246771	TRINITY_GG_3479_c3_g1_i2.p2	Lko057S003451	101199	103128	-
OG0010538	KOHALENSIS	PARANIGRA	37.3705726	18.93660105	28.15358683	0.995312786	0.360059432	2.764301381	0.005704482	0.021443516	TRINITY_GG_347_c0_g1_i4.p1	Lko057S000588	1709802	1712021	+
OG0010539	KOHALENSIS	PARANIGRA	346.8125001	311.5663477	329.1894239	0.157158785	0.139094786	1.129868266	0.258531737	0.426141742	TRINITY_GG_347_c5_g1_i1.p1	Lko057S000588	1747848	1748334	-
OG0010540	KOHALENSIS	PARANIGRA	35.02416761	35.46433924	35.24425342	-0.024426583	0.218315403	-0.11188667	0.910913266	0.950826558	TRINITY_GG_34834_c0_g1_i1.p1	Lko057C125599	134	229	+
OG0010541	KOHALENSIS	PARANIGRA	109.0334735	110.1678355	109.6006545	-0.017998465	0.169306275	-0.106307135	0.915338671	0.953098862	TRINITY_GG_34841_c0_g1_i21.p1	Lko057S002027	70295	101447	+
OG0010543	KOHALENSIS	PARANIGRA	786.182185	791.9553241	789.0687545	-0.010218825	0.079591466	-0.128390967	0.897839579	0.94302497	TRINITY_GG_34844_c0_g1_i51.p2	Lko057S002027	151899	165691	-
OG0010544	KOHALENSIS	PARANIGRA	1032.857221	1035.845185	1034.351203	-0.003516349	0.102169557	-0.034416801	0.972544786	0.983871245	TRINITY_GG_34850_c0_g1_i15.p1	Lko057S000160	24716	27183	-
OG0010545	KOHALENSIS	PARANIGRA	2.344620204	3.47809942	2.911359812	-0.54941316	0.827300715	-0.664103331	0.506624179	0.671367555	TRINITY_GG_34852_c0_g1_i1.p2	Lko057S000160	138159	146078	+
OG0010546	KOHALENSIS	PARANIGRA	615.9166797	807.7934447	711.8550622	-0.390111041	0.092058678	-4.237634636	2.26E-05	1.45E-04	TRINITY_GG_34861_c0_g1_i6.p1	Lko057S000416	377005	384642	+
OG0010547	KOHALENSIS	PARANIGRA	413.3430243	429.1798335	421.2614289	-0.055975923	0.073054102	-0.766225599	0.443542079	0.615142881	TRINITY_GG_34861_c2_g1_i56.p1	Lko057S000416	232709	253058	-
OG0010548	KOHALENSIS	PARANIGRA	70.84632866	94.32159125	82.58395996	-0.417106115	0.224721777	-1.856100114	0.06343929	0.152046142	TRINITY_GG_34861_c3_g2_i10.p1	Lko057S000416	275281	291151	-
OG0010549	KOHALENSIS	PARANIGRA	521.3909157	356.321351	438.8561333	0.548727533	0.329420109	1.665737815	0.095765647	0.208168478	TRINITY_GG_34864_c4_g1_i4.p1	Lko057S000416	1139541	1194083	+
OG0010550	KOHALENSIS	PARANIGRA	317.5165808	165.4642777	241.4904293	0.945427102	0.124640925	7.585206058	3.32E-14	4.61E-13	TRINITY_GG_34877_c0_g1_i10.p2	Lko057S001013	44739	53526	-
OG0010551	KOHALENSIS	PARANIGRA	255.4880184	300.4246886	277.9563535	-0.234086468	0.112947444	-2.072525587	0.038216453	0.102928222	TRINITY_GG_34877_c0_g1_i10.p1	Lko057S001013	1263	11409	-
OG0010552	KOHALENSIS	PARANIGRA	26.16079667	28.45296252	27.3068796	-0.124662065	0.362459437	-0.343933838	0.730896043	0.8406436	TRINITY_GG_34877_c1_g2_i8.p1	Lko057S001013	22514	26556	-
OG0010553	KOHALENSIS	PARANIGRA	1.532518585	3.26745313	2.399985858	-1.101339735	0.971091263	-1.134125881	0.256741749	0.424297477	TRINITY_GG_34877_c1_g3_i2.p1	Lko057S001013	26536	26862	-
OG0010555	KOHALENSIS	PARANIGRA	9.14375598	182.4241595	95.78395773	-4.323786576	0.256670509	-16.84566952	1.13E-63	8.71E-62	TRINITY_GG_3487_c0_g1_i2.p2	Lko057S000266	454253	460483	+
OG0010556	KOHALENSIS	PARANIGRA	46.14581788	55.69384155	50.91982972	-0.282597313	0.171978585	-1.643212222	0.100339032	0.215328054	TRINITY_GG_3487_c1_g1_i1.p1	Lko057S000266	480743	513622	-
OG0010557	KOHALENSIS	PARANIGRA	2.042255809	4.442283808	3.242269809	-1.149275796	0.828040673	-1.387946068	0.165153468	0.310316808	TRINITY_GG_34884_c35_g1_i1.p1	Lko057S000650	374687	392513	-
OG0010558	KOHALENSIS	PARANIGRA	636.2807616	609.7682634	623.0245125	0.061247636	0.090261469	0.678557936	0.497418003	0.663545156	TRINITY_GG_34887_c0_g1_i8.p1	Lko057S001384	145364	158330	+
OG0010559	KOHALENSIS	PARANIGRA	564.7487715	557.323266	561.0360187	0.020622813	0.134089115	0.153799308	0.87776798	0.930809481	TRINITY_GG_34887_c1_g1_i12.p1	Lko057S001384	204564	212881	+
OG0010560	KOHALENSIS	PARANIGRA	267.4529198	268.3510601	267.90199	-0.005856245	0.116438726	-0.050294648	0.959887588	0.977631364	TRINITY_GG_34887_c2_g1_i1.p1	Lko057S001384	159277	177190	+
OG0010561	KOHALENSIS	PARANIGRA	106.2890041	135.967227	121.1281155	-0.357029107	0.171146542	-2.086101782	0.036969404	0.100297973	TRINITY_GG_34887_c3_g1_i1.p1	Lko057S001384	195269	197587	+
OG0010562	KOHALENSIS	PARANIGRA	528.7764412	348.3092341	438.5428376	0.601484632	0.1258175	4.780611849	1.75E-06	1.33E-05	TRINITY_GG_34887_c4_g1_i3.p1	Lko057S001384	223492	249477	-
OG0010563	KOHALENSIS	PARANIGRA	344.1041117	335.1617268	339.6329193	0.040668125	0.146995914	0.276661599	0.782039961	0.874568161	TRINITY_GG_34890_c0_g1_i9.p1	Lko057S001384	63444	67359	+
OG0010564	KOHALENSIS	PARANIGRA	1221.410094	569.8539227	895.6320083	1.100151464	0.591157387	1.861012799	0.062742369	0.150712986	TRINITY_GG_34890_c1_g1_i2.p1	Lko057S001384	79488	105270	+
OG0010565	KOHALENSIS	PARANIGRA	4.515338638	4.382923928	4.449131283	0.016106199	0.530230564	0.03037584	0.975767313	0.985580184	TRINITY_GG_34892_c22_g1_i4.p1	Lko057S003134	117677	117798	-
OG0010566	KOHALENSIS	PARANIGRA	6.872237216	6.419314834	6.645776025	0.090600318	0.514616528	0.176054039	0.860251489	0.92110437	TRINITY_GG_34892_c3_g1_i2.p1	Lko057S001529	112090	123138	+
OG0010567	KOHALENSIS	PARANIGRA	23.95868437	20.23121106	22.09494771	0.253270038	0.310970732	0.814449761	0.415387342	0.591057614	TRINITY_GG_34892_c5_g1_i2.p1	Lko057S001529	251003	271235	+
OG0010568	KOHALENSIS	PARANIGRA	161.7069924	171.742946	166.7249692	-0.091309124	0.165167607	-0.552827067	0.580381832	0.731643379	TRINITY_GG_34892_c6_g1_i1.p1	Lko057S001529	276960	299353	+
OG0010569	KOHALENSIS	PARANIGRA	44.79277787	46.22857912	45.51067849	-0.04586442	0.226276997	-0.202691481	0.839376182	0.908984639	TRINITY_GG_34896_c1_g2_i1.p1	Lko057S001578	247375	248410	-
OG0010570	KOHALENSIS	PARANIGRA	273.2108406	290.4623747	281.8366076	-0.086209798	0.100205727	-0.860328057	0.389608231	0.566435851	TRINITY_GG_34896_c3_g2_i1.p1	Lko057S001578	260824	262064	-
OG0010571	KOHALENSIS	PARANIGRA	261.5723666	304.9509379	283.2616523	-0.218822653	0.178687558	-1.224610464	0.220722024	0.379968175	TRINITY_GG_34898_c0_g1_i19.p1	Lko057S002610	91182	101949	-
OG0010572	KOHALENSIS	PARANIGRA	428.5173187	358.9964705	393.7568946	0.256140098	0.102389304	2.501629448	0.012362324	0.04084905	TRINITY_GG_34898_c1_g1_i2.p1	Lko057S002610	184115	276211	+
OG0010573	KOHALENSIS	PARANIGRA	55.82730238	75.95721912	65.89226075	-0.445004715	0.169227437	-2.6296251	0.008547908	0.030101872	TRINITY_GG_34898_c3_g1_i2.p1	Lko057S002610	391325	392371	-
OG0010574	KOHALENSIS	PARANIGRA	923.0827064	859.3944461	891.2385762	0.102159647	0.106939175	0.955306103	0.339422922	0.515469494	TRINITY_GG_34898_c5_g1_i1.p1	Lko057S002610	294470	322925	-
OG0010575	KOHALENSIS	PARANIGRA	246.9293246	280.4629488	263.6961367	-0.186193803	0.133391459	-1.395845015	0.162761172	0.307292582	TRINITY_GG_34898_c6_g1_i1.p1	Lko057S002610	381504	387621	+
OG0010576	KOHALENSIS	PARANIGRA	517.2617812	484.0367039	500.6492426	0.094149992	0.073967808	1.272850912	0.203070951	0.35900442	TRINITY_GG_34900_c0_g1_i22.p1	Lko057S002610	408263	458618	-
OG0010577	KOHALENSIS	PARANIGRA	35.1193676	38.45411294	36.78674027	-0.134590554	0.301289572	-0.446714943	0.655080892	0.789278833	TRINITY_GG_34900_c1_g1_i2.p1	Lko057S003795	99251	99365	-
OG0010578	KOHALENSIS	PARANIGRA	232.6688972	792.5886098	512.6287535	-1.768700955	0.180190301	-9.815738951	9.63E-23	2.04E-21	TRINITY_GG_34901_c0_g1_i2.p1	Lko057S002610	25767	35156	-
OG0010579	KOHALENSIS	PARANIGRA	44.20863951	5.17053506	24.68958728	3.079477091	0.36420541	8.45533045	2.78E-17	4.62E-16	TRINITY_GG_3492_c4_g3_i1.p1	Lko057S000266	1556	25749	-
OG0010580	KOHALENSIS	PARANIGRA	210.6502611	225.7274261	218.1888436	-0.098416913	0.176215531	-0.558503058	0.576500917	0.728957712	TRINITY_GG_34935_c0_g1_i3.p1	Lko057S010963	21018	65225	+
OG0010581	KOHALENSIS	PARANIGRA	2942.488241	2319.26723	2630.877735	0.343232146	0.122700177	2.797323964	0.005152784	0.019660919	TRINITY_GG_34946_c0_g1_i1.p1	Lko057S004698	112537	133504	-
OG0010582	KOHALENSIS	PARANIGRA	45.27111953	14.15943341	29.71527647	1.654954735	0.301299281	5.49272712	3.96E-08	3.57E-07	TRINITY_GG_34946_c2_g1_i4.p1	Lko057S004698	198279	224357	-
OG0010583	KOHALENSIS	PARANIGRA	588.9773205	460.0187719	524.4980462	0.355640096	0.134660877	2.641005353	0.008266041	0.029323462	TRINITY_GG_34947_c0_g1_i13.p1	Lko057S004788	281356	288802	-
OG0010584	KOHALENSIS	PARANIGRA	54.70614288	58.40026133	56.5532021	-0.087096535	0.169370542	-0.514236618	0.607086569	0.752571202	TRINITY_GG_34960_c0_g1_i9.p4	Lko057S005643	80664	81222	-
OG0010585	KOHALENSIS	PARANIGRA	1386.691555	1284.412584	1335.552069	0.110088844	0.090775194	1.212763523	0.225220245	0.38605753	TRINITY_GG_34960_c0_g1_i9.p1	Lko057S005643	53423	78979	+
OG0010586	KOHALENSIS	PARANIGRA	147.7689851	90.41500477	119.0919949	0.703400399	0.247161984	2.845908536	0.004428491	0.017315293	TRINITY_GG_34961_c2_g1_i1.p1	Lko057S005164	10414	50241	-
OG0010587	KOHALENSIS	PARANIGRA	192.6501751	267.3676545	230.0089148	-0.470215994	0.225592488	-2.084360158	0.037127419	0.100613427	TRINITY_GG_34965_c0_g1_i20.p1	Lko057S005269	65914	66521	-
OG0010588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRINITY_GG_34965_c1_g1_i4.p5	Lko057S005269	1214	1404	+
OG0010589	KOHALENSIS	PARANIGRA	33.73583874	29.54356175	31.63970025	0.196544054	0.204838608	0.959506882	0.337303454	0.513301753	TRINITY_GG_34979_c0_g1_i1.p1	Lko057S013985	4635	13336	+
OG0010590	KOHALENSIS	PARANIGRA	50.40384351	28.71575847	39.55980099	0.805021625	0.284299934	2.83159273	0.00463168	0.017978527	TRINITY_GG_34982_c0_g1_i22.p1	Lko057S022410	1	1461	+
OG0010591	KOHALENSIS	PARANIGRA	69.99022309	79.20402055	74.59712182	-0.181674544	0.140475565	-1.293282168	0.195913486	0.349749644	TRINITY_GG_3498_c0_g1_i1.p1	Lko057S000266	535887	547716	-
OG0010592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRINITY_GG_35004_c0_g2_i2.p6	Lko057S000587	392418	392726	-
OG0010593	KOHALENSIS	PARANIGRA	24.5977473	25.81396007	25.20585369	-0.067987259	0.22723958	-0.299187575	0.764796929	0.864580056	TRINITY_GG_35004_c0_g2_i2.p1	Lko057S000587	209348	391755	+
OG0010594	KOHALENSIS	PARANIGRA	15.81915221	50.67042692	33.24478956	-1.676917583	0.274835534	-6.101531186	1.05E-09	1.08E-08	TRINITY_GG_35005_c0_g1_i1.p1	Lko057S000587	151859	155646	-
OG0010596	KOHALENSIS	PARANIGRA	111.3321235	147.8833579	129.6077407	-0.410433728	0.134616802	-3.048904153	0.002296777	0.009781594	TRINITY_GG_35046_c0_g1_i35.p1	Lko057S000713	271759	288411	+
OG0010597	KOHALENSIS	PARANIGRA	101.3713086	125.342034	113.3566713	-0.308316116	0.148453687	-2.07685051	0.037815359	0.102104645	TRINITY_GG_35046_c1_g1_i25.p1	Lko057S000713	191063	266981	+
OG0010598	KOHALENSIS	PARANIGRA	394.0156861	567.5067017	480.7611939	-0.525377091	0.135043851	-3.890418462	1.00E-04	5.82E-04	TRINITY_GG_35047_c1_g1_i1.p2	Lko057S000713	656841	657284	+
OG0010599	KOHALENSIS	PARANIGRA	94.43597681	111.5630321	102.9995045	-0.242087698	0.23424839	-1.033465793	0.301385971	0.475841416	TRINITY_GG_35049_c0_g1_i5.p1	Lko057S000713	107191	127017	+
OG0010600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRINITY_GG_35052_c0_g1_i4.p1	Lko057S000804	140944	141371	-
OG0010601	KOHALENSIS	PARANIGRA	154.1366699	139.4585797	146.7976248	0.147623324	0.099917143	1.477457421	0.139553064	0.275788203	TRINITY_GG_35053_c0_g1_i10.p1	Lko057S000804	159777	161526	+
OG0010602	KOHALENSIS	PARANIGRA	76.64303418	57.61586695	67.12945056	0.415311846	0.221515137	1.874868919	0.060810759	0.147603055	TRINITY_GG_35054_c0_g1_i7.p1	Lko057S000804	46299	54875	-
OG0010603	KOHALENSIS	PARANIGRA	106.3579492	98.29389556	102.3259224	0.116392436	0.124831943	0.93239305	0.351133435	0.528217594	TRINITY_GG_35056_c0_g1_i24.p2	Lko057S000804	14788	16870	-
OG0010604	KOHALENSIS	PARANIGRA	196.1151248	248.1882264	222.1516756	-0.342184993	0.134545665	-2.543262859	0.010982258	0.037128656	TRINITY_GG_35056_c0_g1_i24.p1	Lko057S000804	22791	44273	+
OG0010605	KOHALENSIS	PARANIGRA	367.106859	181.998125	274.552492	1.012612803	0.231143476	4.38088421	1.18E-05	7.93E-05	TRINITY_GG_35073_c0_g1_i2.p1	Lko057S000181	207935	225410	-
OG0010606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRINITY_GG_35073_c6_g1_i3.p1	Lko057S000181	298851	299150	-
OG0010607	KOHALENSIS	PARANIGRA	818.563286	736.536426	777.549856	0.153281268	0.121716172	1.259333633	0.20790985	0.364617456	TRINITY_GG_35075_c0_g1_i5.p1	Lko057S000181	413169	639973	-
OG0010608	KOHALENSIS	PARANIGRA	139.2517647	104.546575	121.8991698	0.412590561	0.144698937	2.851372436	0.004353095	0.017062009	TRINITY_GG_35076_c0_g1_i2.p1	Lko057S000181	352619	353833	+
OG0010609	KOHALENSIS	PARANIGRA	2965.027521	3401.988622	3183.508071	-0.198082288	0.104856416	-1.889081242	0.058880943	0.14405736	TRINITY_GG_35079_c0_g1_i8.p1	Lko057S000181	891182	896494	-
OG0010610	KOHALENSIS	PARANIGRA	935.4765177	1073.276721	1004.37662	-0.197586744	0.087093238	-2.268680654	0.023287753	0.068877458	TRINITY_GG_35084_c2_g1_i2.p1	Lko057S001074	101791	107358	-
OG0010611	KOHALENSIS	PARANIGRA	7.668670292	8.635070648	8.15187047	-0.17424794	0.541824886	-0.321594568	0.74775986	0.852788189	TRINITY_GG_35084_c3_g1_i2.p1	Lko057S001074	172582	184014	-
OG0010612	KOHALENSIS	PARANIGRA	59.31642818	48.31557158	53.81599988	0.300179576	0.16648263	1.803068436	0.071377468	0.166277251	TRINITY_GG_35084_c5_g1_i1.p1	Lko057S001074	116789	117821	+
OG0010613	KOHALENSIS	PARANIGRA	5084.685771	5142.210028	5113.447899	-0.016251898	0.10330361	-0.157321684	0.874991331	0.928943671	TRINITY_GG_35091_c0_g1_i9.p1	Lko057S001805	359011	379650	+
