Orthogroup	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Transcript	Scaffold	Start	Stop	Direction
OG0011451	NEOSPISA	SPISA	184.1322178	151.980911	169.1282746	0.278434032	0.132076399	2.108128576	0.035019869	0.085035675	TRINITY_GG_4954_c2_g1_i2.p1	Lko057S000135	309836	316884	+
OG0011452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRINITY_GG_4954_c4_g1_i4.p1	Lko057S000135	150964	165899	-
OG0011453	NEOSPISA	SPISA	385.3099878	404.6993804	394.358371	-0.070318185	0.1863517	-0.377341259	0.705920014	0.80570495	TRINITY_GG_4955_c0_g1_i1.p1	Lko057S000135	687250	699656	-
OG0011454	NEOSPISA	SPISA	210.1822377	195.399261	203.2835152	0.1056461	0.148082743	0.713426142	0.475582101	0.613427958	TRINITY_GG_4955_c10_g1_i1.p1	Lko057S000135	666777	679448	-
OG0011455	NEOSPISA	SPISA	24.70956541	15.4602632	20.39322438	0.66927708	0.384647956	1.739973057	0.081863749	0.16538875	TRINITY_GG_4955_c1_g1_i2.p1	Lko057S000135	398959	657977	+
OG0011457	NEOSPISA	SPISA	620.0825212	818.4618059	712.6595207	-0.401370477	0.112008306	-3.583399212	3.39E-04	0.001584513	TRINITY_GG_4960_c0_g2_i3.p1	Lko057S002572	85525	94418	-
OG0011458	NEOSPISA	SPISA	75.73555907	88.92538001	81.89080884	-0.236231275	0.164811093	-1.433345724	0.151759061	0.26641288	TRINITY_GG_4960_c1_g1_i1.p1	Lko057S002572	57658	78110	+
OG0011459	NEOSPISA	SPISA	304.7505411	250.0034495	279.2018983	0.282019485	0.108401096	2.601629471	0.009278204	0.028708623	TRINITY_GG_4960_c1_g1_i1.p3	Lko057S002572	53356	56257	-
OG0011460	NEOSPISA	SPISA	71.49813315	85.32496323	77.95065386	-0.256266525	0.170315675	-1.504656133	0.132412506	0.240358567	TRINITY_GG_4960_c1_g1_i1.p2	Lko057S002572	8626	47652	+
OG0011461	NEOSPISA	SPISA	6588.396832	4304.473178	5522.565793	0.61407726	0.105301159	5.831628709	5.49E-09	5.07E-08	TRINITY_GG_4961_c0_g1_i3.p1	Lko057S000372	19510	20877	+
OG0011462	NEOSPISA	SPISA	420.9826319	376.9720608	400.4443654	0.160801527	0.230394726	0.697939273	0.485215172	0.62227396	TRINITY_GG_4961_c1_g1_i1.p1	Lko057S000372	42191	48305	+
OG0011463	NEOSPISA	SPISA	292.2558325	308.1156242	299.6570686	-0.076131522	0.14685253	-0.51842159	0.604164154	0.72423203	TRINITY_GG_4964_c0_g1_i6.p1	Lko057S000496	793020	794362	+
OG0011464	NEOSPISA	SPISA	181.8823977	176.8738657	179.5450827	0.039926261	0.177671083	0.224720085	0.822197039	0.888278607	TRINITY_GG_4964_c0_g1_i6.p2	Lko057S000496	785482	787669	+
OG0011465	NEOSPISA	SPISA	100.7572145	79.66407509	90.91374945	0.338251927	0.190796793	1.772838637	0.076255449	0.156639216	TRINITY_GG_4964_c1_g1_i55.p2	Lko057S000496	754927	756717	-
OG0011466	NEOSPISA	SPISA	534.2919251	528.8133519	531.7352576	0.015014447	0.119270295	0.125885887	0.899822254	0.937691109	TRINITY_GG_4964_c1_g1_i55.p1	Lko057S000496	745963	750426	+
OG0011467	NEOSPISA	SPISA	121.5361669	41.26176078	84.07477737	1.553217764	0.210272627	7.386685503	1.51E-13	1.97E-12	TRINITY_GG_4964_c3_g1_i2.p1	Lko057S000496	808407	837545	-
OG0011468	NEOSPISA	SPISA	89.49014268	72.55064361	81.58504311	0.304990947	0.162223703	1.880064018	0.060099354	0.130107396	TRINITY_GG_4967_c0_g1_i2.p3	Lko057S000496	983470	983985	-
OG0011469	NEOSPISA	SPISA	398.4139116	420.6831596	408.8062273	-0.077308986	0.169699348	-0.455564425	0.64870323	0.761347367	TRINITY_GG_4967_c0_g1_i2.p1	Lko057S000496	984250	984909	+
OG0011470	NEOSPISA	SPISA	306.1794433	505.2488987	399.0785225	-0.721841701	0.259879675	-2.777599673	0.005476204	0.018368775	TRINITY_GG_496_c0_g1_i7.p2	Lko057S004378	189168	208646	-
OG0011471	NEOSPISA	SPISA	115.7996585	60.51617304	90.0006986	0.927894865	0.208025392	4.460488492	8.18E-06	5.14E-05	TRINITY_GG_496_c0_g1_i7.p1	Lko057S004378	208906	213816	+
OG0011472	NEOSPISA	SPISA	72.06807806	65.60444232	69.05171471	0.13542855	0.156053502	0.867834101	0.385485159	0.528910947	TRINITY_GG_496_c2_g1_i11.p1	Lko057S004378	154877	159744	-
OG0011473	NEOSPISA	SPISA	332.0906735	308.5491255	321.1046177	0.106731858	0.091272155	1.169380271	0.242250455	0.37647949	TRINITY_GG_496_c3_g1_i7.p1	Lko057S004378	52682	94445	+
OG0011474	NEOSPISA	SPISA	368.6465796	283.830397	329.0656944	0.375070356	0.151235381	2.480043712	0.013136628	0.038512573	TRINITY_GG_4972_c0_g1_i47.p1	Lko057S000496	115243	118498	-
OG0011476	NEOSPISA	SPISA	88.58683713	91.46733124	89.93106772	-0.045449193	0.22109098	-0.205567832	0.837128507	0.897890136	TRINITY_GG_4972_c1_g1_i17.p1	Lko057S000496	78282	95732	-
OG0011477	NEOSPISA	SPISA	20.99298035	19.00404514	20.06481058	0.156217048	0.363351025	0.429934244	0.667243475	0.775866374	TRINITY_GG_4972_c3_g1_i8.p1	Lko057S000496	28226	54414	-
OG0011478	NEOSPISA	SPISA	89.63412662	90.75934232	90.15922728	-0.01983293	0.179843251	-0.110278976	0.91218813	0.944462397	TRINITY_GG_4972_c5_g1_i4.p1	Lko057S000496	159610	173860	+
OG0011479	NEOSPISA	SPISA	24.44677037	26.57959735	25.44208963	-0.11242397	0.235234851	-0.477922253	0.632705542	0.748320566	TRINITY_GG_4978_c3_g1_i6.p1	Lko057S000557	720973	878711	+
OG0011480	NEOSPISA	SPISA	2824.118076	2619.466685	2728.614094	0.108403252	0.107988156	1.003843903	0.315453859	0.457394013	TRINITY_GG_4980_c0_g1_i1.p1	Lko057S000557	436506	438224	-
OG0011481	NEOSPISA	SPISA	1062.683508	1338.581875	1191.436079	-0.332722403	0.117545301	-2.830588725	0.004646242	0.015877127	TRINITY_GG_4997_c0_g1_i1.p1	Lko057S004909	24057	35327	-
OG0011482	NEOSPISA	SPISA	675.5367795	543.3255638	613.8382122	0.31434604	0.124433213	2.526222972	0.011529628	0.034449758	TRINITY_GG_4998_c0_g1_i1.p2	Lko057S004909	426325	435675	-
OG0011483	NEOSPISA	SPISA	292.679276	412.5737461	348.6300287	-0.494645277	0.101370625	-4.879572112	1.06E-06	7.66E-06	TRINITY_GG_4998_c0_g1_i1.p1	Lko057S004909	437573	440851	+
OG0011484	NEOSPISA	SPISA	542.188435	196.2819728	380.7654193	1.469786918	0.102770971	14.30157662	2.14E-46	1.16E-44	TRINITY_GG_4998_c1_g1_i4.p1	Lko057S004909	412467	415153	-
OG0011485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRINITY_GG_4998_c2_g1_i5.p2	Lko057S004909	703261	714163	-
OG0011486	NEOSPISA	SPISA	167.5495381	222.4107178	193.1514219	-0.406313241	0.213199644	-1.905787613	0.056677767	0.124253619	TRINITY_GG_4998_c2_g1_i5.p1	Lko057S004909	621868	703267	-
OG0011487	NEOSPISA	SPISA	11.80092724	49.33957481	29.31896277	-2.058337638	0.257164615	-8.003969116	1.20E-15	1.80E-14	TRINITY_GG_4998_c3_g1_i38.p4	Lko057S004909	614827	616747	+
OG0011488	NEOSPISA	SPISA	2753.249401	2035.419129	2418.261941	0.435823989	0.088613672	4.918247695	8.73E-07	6.36E-06	TRINITY_GG_4998_c3_g1_i38.p1	Lko057S004909	448646	539393	-
OG0011489	NEOSPISA	SPISA	89.83412449	81.56563879	85.97549783	0.13648901	0.158713155	0.859972886	0.389803989	0.533195032	TRINITY_GG_4998_c5_g1_i1.p1	Lko057S004909	733183	734355	+
OG0011490	NEOSPISA	SPISA	521.2733541	469.582043	497.1507422	0.148375314	0.119990094	1.236563025	0.216249354	0.346092146	TRINITY_GG_4998_c6_g1_i15.p1	Lko057S004909	47490	73559	-
OG0011491	NEOSPISA	SPISA	107.2187102	130.5493911	118.1063613	-0.285486841	0.247014329	-1.155750122	0.24778338	0.382977609	TRINITY_GG_4998_c7_g1_i5.p1	Lko057S004909	79521	85171	-
OG0011492	NEOSPISA	SPISA	79.53519641	102.3227179	90.16937309	-0.363047794	0.11549577	-3.143386079	0.001670054	0.006534729	TRINITY_GG_5003_c1_g1_i2.p1	Lko057S004909	1114714	1119615	+
OG0011493	NEOSPISA	SPISA	258.5779572	214.8582436	238.1754242	0.266804309	0.10182707	2.620170744	0.008788575	0.027422058	TRINITY_GG_5003_c2_g1_i19.p1	Lko057S004909	1103573	1110036	-
OG0011494	NEOSPISA	SPISA	218.3498825	231.4435687	224.4602694	-0.082966942	0.131736015	-0.629796962	0.528827434	0.660145621	TRINITY_GG_5003_c3_g1_i2.p1	Lko057S004909	1176502	1177572	+
OG0011495	NEOSPISA	SPISA	675.4559472	468.5324844	578.8916646	0.52909659	0.10255762	5.159017808	2.48E-07	1.94E-06	TRINITY_GG_5003_c4_g1_i3.p1	Lko057S004909	1129908	1130489	-
OG0011496	NEOSPISA	SPISA	1550.337923	1468.312163	1512.059235	0.077708559	0.056719077	1.370060351	0.170668063	0.290763166	TRINITY_GG_5003_c5_g1_i3.p1	Lko057S004909	1156155	1172155	+
OG0011497	NEOSPISA	SPISA	566.2682217	560.5032495	563.5779013	0.013295913	0.151368817	0.08783786	0.930005546	0.955635621	TRINITY_GG_5003_c6_g1_i1.p1	Lko057S004909	1063416	1066163	-
OG0011498	NEOSPISA	SPISA	989.4742788	741.2933908	873.6565311	0.417069364	0.287045069	1.452975191	0.146230642	0.259341863	TRINITY_GG_5005_c0_g1_i2.p1	Lko057S004909	881220	892559	-
OG0011499	NEOSPISA	SPISA	557.7067693	626.6105728	589.8618776	-0.167560268	0.199018387	-0.841933605	0.399825119	0.542977243	TRINITY_GG_5005_c0_g1_i2.p3	Lko057S004909	874688	876932	-
OG0011500	NEOSPISA	SPISA	303.5449989	342.8598658	321.8919368	-0.176262959	0.135534122	-1.300506148	0.193427551	0.318456678	TRINITY_GG_5009_c0_g1_i6.p1	Lko057S001341	816129	820390	+
OG0011501	NEOSPISA	SPISA	169.0025935	1.105370932	90.65055633	7.223411334	1.009638133	7.154455739	8.40E-13	1.03E-11	TRINITY_GG_5009_c10_g1_i1.p2	Lko057S001341	538626	541009	-
OG0011502	NEOSPISA	SPISA	381.2404711	221.0107109	306.466583	0.788486694	0.134459337	5.864127482	4.52E-09	4.20E-08	TRINITY_GG_5009_c1_g1_i7.p1	Lko057S001341	955633	965831	+
OG0011503	NEOSPISA	SPISA	502.3085297	410.5136027	459.4708971	0.292277725	0.160278982	1.823556159	0.0682192	0.143880988	TRINITY_GG_5009_c2_g1_i5.p1	Lko057S001341	754577	798180	-
OG0011504	NEOSPISA	SPISA	502.4803437	147.4613805	336.8048275	1.772230155	0.266540257	6.649014946	2.95E-11	3.29E-10	TRINITY_GG_5009_c3_g1_i1.p5	Lko057S001341	694526	696403	-
OG0011505	NEOSPISA	SPISA	179.7715728	234.0755039	205.1134073	-0.377062721	0.108986825	-3.459709205	5.41E-04	0.002388888	TRINITY_GG_5009_c4_g1_i11.p1	Lko057S001341	683870	690369	+
OG0011506	NEOSPISA	SPISA	33.01536052	24.21806168	28.90995439	0.45942026	0.219973323	2.088527157	0.036750308	0.088348949	TRINITY_GG_5009_c4_g1_i11.p2	Lko057S001341	721382	721876	+
OG0011507	NEOSPISA	SPISA	60.83350442	72.45272392	66.25580685	-0.249420135	0.164543896	-1.515827333	0.129563019	0.236341154	TRINITY_GG_5009_c4_g2_i3.p1	Lko057S001341	722895	745124	+
OG0011508	NEOSPISA	SPISA	613.8770748	592.7245438	604.0058937	0.052360733	0.172863122	0.302902854	0.761963896	0.846345657	TRINITY_GG_5009_c5_g2_i5.p2	Lko057S001341	870926	875040	-
OG0011509	NEOSPISA	SPISA	11.38852426	59.86611533	34.01140009	-2.428264839	0.224035225	-10.83876358	2.25E-27	6.35E-26	TRINITY_GG_5009_c5_g2_i5.p1	Lko057S001341	863758	869966	+
OG0011510	NEOSPISA	SPISA	338.9582029	390.0271901	362.7903969	-0.201022774	0.117525413	-1.710462182	0.087180441	0.174382862	TRINITY_GG_5009_c6_g1_i6.p1	Lko057S001341	748794	764757	+
OG0011511	NEOSPISA	SPISA	639.5665328	494.2853686	571.7686562	0.371613804	0.107395322	3.460242015	5.40E-04	0.002385496	TRINITY_GG_5009_c7_g1_i1.p1	Lko057S001341	833662	860861	+
OG0011512	NEOSPISA	SPISA	382.9613506	411.0257138	396.0580534	-0.102796106	0.076456484	-1.344504751	0.178785221	0.301156268	TRINITY_GG_5009_c8_g1_i1.p1	Lko057S001341	917469	941606	+
OG0011513	NEOSPISA	SPISA	28.76396937	28.00656798	28.41051539	0.029570249	0.20905866	0.141444748	0.887518606	0.930189622	TRINITY_GG_500_c1_g1_i1.p1	Lko057S004378	245212	246504	-
OG0011514	NEOSPISA	SPISA	30.89760754	21.12671003	26.33785537	0.557048162	0.336927981	1.653315229	0.098266725	0.191167562	TRINITY_GG_5013_c0_g1_i1.p1	Lko057S001341	7347	45472	-
OG0011515	NEOSPISA	SPISA	36.22443224	51.06312143	43.14915386	-0.49595893	0.223896089	-2.215129939	0.026751147	0.068487759	TRINITY_GG_5025_c0_g1_i3.p1	Lko057S005272	1371	41945	-
OG0011516	NEOSPISA	SPISA	895.938444	887.6577711	892.07413	0.013519605	0.203856774	0.066319137	0.947123748	0.966234315	TRINITY_GG_5027_c0_g1_i3.p1	Lko057S005469	17225	46264	-
OG0011517	NEOSPISA	SPISA	415.8155915	556.0256561	481.246955	-0.420653359	0.086966546	-4.836956045	1.32E-06	9.42E-06	TRINITY_GG_502_c0_g1_i6.p1	Lko057S002335	20294	39765	+
OG0011518	NEOSPISA	SPISA	9.152640915	9.089867554	9.12334668	0.029631717	0.460305718	0.064373993	0.948672437	0.967144261	TRINITY_GG_5031_c0_g1_i6.p1	Lko057S005469	258689	259142	+
OG0011519	NEOSPISA	SPISA	386.7173035	421.7959	403.0873152	-0.127982534	0.083182131	-1.538582064	0.12390636	0.228657313	TRINITY_GG_5031_c2_g1_i15.p1	Lko057S005469	55419	81573	-
OG0011520	NEOSPISA	SPISA	1007.792568	993.4667803	1001.1072	0.020643772	0.112865213	0.18290642	0.854871445	0.908607884	TRINITY_GG_5031_c3_g1_i1.p1	Lko057S005469	116528	129686	+
OG0011521	NEOSPISA	SPISA	59.7722099	216.5701218	132.9445688	-1.855387082	0.153101221	-12.11869551	8.41E-34	3.06E-32	TRINITY_GG_5031_c3_g1_i1.p2	Lko057S005469	114694	115986	-
OG0011522	NEOSPISA	SPISA	81.82075729	76.63379816	79.40017636	0.09234951	0.148353573	0.622496033	0.533615751	0.663977234	TRINITY_GG_5031_c4_g1_i6.p1	Lko057S005469	93616	105299	+
OG0011523	NEOSPISA	SPISA	14.82108551	16.51919062	15.61353456	-0.142867181	0.393714801	-0.362869722	0.716702206	0.813875023	TRINITY_GG_5031_c5_g1_i7.p1	Lko057S005469	156763	159031	+
OG0011524	NEOSPISA	SPISA	8.935060484	11.05276445	9.923322336	-0.309561283	0.395949031	-0.781821041	0.434319754	0.57644483	TRINITY_GG_5031_c5_g1_i7.p2	Lko057S005469	141589	146450	+
OG0011526	NEOSPISA	SPISA	276.4086596	345.1651914	308.4950411	-0.319514212	0.111071454	-2.876654635	0.004019152	0.01402202	TRINITY_GG_5031_c8_g1_i1.p1	Lko057S005469	231147	243829	+
OG0011527	NEOSPISA	SPISA	360.8986227	956.2286439	638.7192993	-1.403483009	0.120900229	-11.60860501	3.73E-31	1.22E-29	TRINITY_GG_5031_c9_g2_i1.p1	Lko057S005469	199675	201906	-
OG0011528	NEOSPISA	SPISA	515.9706685	525.9316924	520.6191463	-0.026987502	0.153473066	-0.175845197	0.86041556	0.912879924	TRINITY_GG_5039_c1_g1_i2.p1	Lko057S001659	42975	44609	+
OG0011529	NEOSPISA	SPISA	1896.140949	1426.325663	1676.893816	0.41071807	0.147763581	2.779562248	0.005443222	0.018270836	TRINITY_GG_5039_c2_g1_i1.p1	Lko057S001659	12592	15675	+
OG0011530	NEOSPISA	SPISA	37.85106967	47.13317303	42.1827179	-0.320730332	0.276031628	-1.161933272	0.245262571	0.3799566	TRINITY_GG_5039_c3_g1_i1.p1	Lko057S001659	185462	621649	-
OG0011531	NEOSPISA	SPISA	65.06638482	62.15910856	63.7096559	0.064756234	0.190319681	0.340249803	0.733668416	0.826532418	TRINITY_GG_5039_c5_g1_i4.p1	Lko057S001659	146961	149495	-
OG0011532	NEOSPISA	SPISA	104.3867722	59.22449929	83.31104482	0.819948247	0.191765898	4.275777159	1.90E-05	1.13E-04	TRINITY_GG_5039_c6_g1_i1.p1	Lko057S001659	29638	37430	+
OG0011533	NEOSPISA	SPISA	1392.192536	1067.260152	1240.557423	0.383803135	0.172781599	2.221319498	0.026329329	0.067551098	TRINITY_GG_5039_c9_g1_i4.p1	Lko057S001659	169512	179871	+
OG0011534	NEOSPISA	SPISA	37.20367848	150.3317639	89.99678502	-2.002671293	0.193898548	-10.32844915	5.24E-25	1.30E-23	TRINITY_GG_5041_c11_g1_i1.p1	Lko057S001680	260632	284963	-
OG0011535	NEOSPISA	SPISA	7504.560955	15573.06463	11269.86267	-1.053245839	0.105419385	-9.991007274	1.67E-23	3.90E-22	TRINITY_GG_5041_c12_g1_i1.p1	Lko057S001680	314849	315487	-
OG0011536	NEOSPISA	SPISA	84.93297344	103.2905282	93.49983231	-0.282266375	0.195154334	-1.446375128	0.148072014	0.261748387	TRINITY_GG_5041_c2_g1_i4.p1	Lko057S001680	369845	382588	-
OG0011537	NEOSPISA	SPISA	72.18448387	26.06728378	50.66312383	1.472334663	0.264818717	5.559783234	2.70E-08	2.34E-07	TRINITY_GG_5041_c3_g1_i12.p1	Lko057S001680	44223	47902	-
OG0011538	NEOSPISA	SPISA	61.15778718	84.3245672	71.96895119	-0.46524769	0.212155407	-2.192957027	0.028310475	0.071851317	TRINITY_GG_5052_c0_g2_i5.p1	Lko057S002153	37147	49923	-
OG0011539	NEOSPISA	SPISA	1160.690645	1248.330048	1201.589033	-0.104782067	0.211254685	-0.495998787	0.619895267	0.738050621	TRINITY_GG_5053_c22_g1_i1.p1	Lko057S002153	968609	984636	-
OG0011540	NEOSPISA	SPISA	14828.48835	13861.90021	14377.41389	0.097190816	0.086359374	1.125422879	0.26040988	0.396903127	TRINITY_GG_5054_c0_g1_i3.p1	Lko057S002153	512827	535454	+
OG0011541	NEOSPISA	SPISA	45.33254701	55.43737726	50.04813446	-0.290046625	0.36345548	-0.798025181	0.424855878	0.567956555	TRINITY_GG_5054_c2_g1_i1.p1	Lko057S002153	550634	574991	+
OG0011542	NEOSPISA	SPISA	105.7396211	164.9540778	133.3730342	-0.640395165	0.189510802	-3.379201396	7.27E-04	0.003118758	TRINITY_GG_5057_c0_g2_i3.p1	Lko057S002153	717665	796849	+
OG0011543	NEOSPISA	SPISA	1118.196022	1004.777629	1065.267439	0.153588596	0.057732748	2.660337512	0.007806238	0.024822141	TRINITY_GG_5058_c1_g4_i2.p1	Lko057S002153	177543	189496	-
OG0011544	NEOSPISA	SPISA	51.85625184	22.20037217	38.01684133	1.234082668	0.261665256	4.716264925	2.40E-06	1.65E-05	TRINITY_GG_5062_c0_g1_i4.p1	Lko057S002153	662727	663311	+
OG0011545	NEOSPISA	SPISA	512.0601949	415.4970677	466.9974022	0.300899076	0.094526467	3.183225666	0.001456441	0.005783243	TRINITY_GG_5064_c0_g1_i5.p1	Lko057S002255	129117	156420	-
OG0011546	NEOSPISA	SPISA	1000.369207	670.5093078	846.4345874	0.576180069	0.110898675	5.195554133	2.04E-07	1.61E-06	TRINITY_GG_506_c0_g1_i2.p1	Lko057S002106	122743	131205	+
OG0011548	NEOSPISA	SPISA	175.3674239	155.7069739	166.1925473	0.171227313	0.123461797	1.386884993	0.165476835	0.283838329	TRINITY_GG_5090_c0_g1_i1.p1	Lko057S003151	427188	427782	+
OG0011549	NEOSPISA	SPISA	2484.742567	2248.745643	2374.610669	0.14401469	0.136338136	1.056305258	0.290828774	0.429702184	TRINITY_GG_5092_c1_g1_i4.p1	Lko057S003151	895267	902787	-
OG0011550	NEOSPISA	SPISA	215.6756649	204.0233916	210.2379374	0.078547836	0.123933414	0.633790627	0.526217471	0.657964676	TRINITY_GG_5092_c38_g1_i1.p1	Lko057S001362	572478	576036	+
OG0011551	NEOSPISA	SPISA	92.96031564	176.0164039	131.7198235	-0.918435283	0.260179466	-3.530006798	4.16E-04	0.001897379	TRINITY_GG_5092_c4_g1_i3.p1	Lko057S003151	915746	934576	-
OG0011552	NEOSPISA	SPISA	1468.610996	1210.749402	1348.275585	0.278484525	0.126516521	2.20117123	0.027723904	0.070603835	TRINITY_GG_5092_c58_g1_i1.p1	Lko057S003151	440454	446133	-
OG0011553	NEOSPISA	SPISA	173.0825364	131.7008211	153.7710693	0.393821243	0.190154529	2.071058976	0.038353285	0.091293486	TRINITY_GG_5092_c6_g1_i1.p1	Lko057S003151	757292	758449	-
OG0011554	NEOSPISA	SPISA	147.8998757	248.3343323	194.7692888	-0.746823273	0.188146239	-3.969376564	7.21E-05	3.84E-04	TRINITY_GG_5096_c0_g1_i1.p1	Lko057S003151	190644	199839	-
OG0011555	NEOSPISA	SPISA	330.7884975	405.4358851	365.6239451	-0.293298133	0.24239878	-1.209981884	0.226285845	0.358765786	TRINITY_GG_5096_c1_g1_i1.p1	Lko057S003151	356667	382610	-
OG0011556	NEOSPISA	SPISA	197.593104	178.9556136	188.8956085	0.142004018	0.156482006	0.907478257	0.364153942	0.506938824	TRINITY_GG_5096_c3_g1_i5.p1	Lko057S003151	138535	174630	+
OG0011557	NEOSPISA	SPISA	770.7910983	699.5734351	737.5561888	0.140373412	0.14333718	0.979323103	0.327420359	0.470170766	TRINITY_GG_509_c1_g1_i3.p2	Lko057S004715	191108	202897	+
OG0011558	NEOSPISA	SPISA	1621.694682	1223.214126	1435.737089	0.407119825	0.124775587	3.26281634	0.00110311	0.004538872	TRINITY_GG_509_c2_g1_i10.p1	Lko057S004715	158943	185772	-
OG0011559	NEOSPISA	SPISA	903.915405	927.1108247	914.7399342	-0.036736456	0.111629782	-0.329091891	0.742086234	0.832909369	TRINITY_GG_509_c3_g1_i10.p1	Lko057S004715	62592	140432	-
OG0011560	NEOSPISA	SPISA	218.9062013	259.5164295	237.8576412	-0.245722319	0.140525509	-1.748595832	0.080360907	0.163022447	TRINITY_GG_509_c3_g2_i1.p1	Lko057S004715	40647	51029	-
OG0011561	NEOSPISA	SPISA	9.472550438	24.71732005	16.58677626	-1.397204888	0.388520377	-3.59622035	3.23E-04	0.001518012	TRINITY_GG_50_c0_g1_i2.p1	Lko057S021040	1192	1298	-
OG0011562	NEOSPISA	SPISA	831.872196	754.9931693	795.9953169	0.139947132	0.08568294	1.63331384	0.102403007	0.197268271	TRINITY_GG_5101_c0_g1_i10.p1	Lko057S003722	362296	372561	-
OG0011563	NEOSPISA	SPISA	377.8565888	353.8123175	366.6359288	0.095716609	0.153944428	0.621760788	0.534099174	0.664321963	TRINITY_GG_5101_c0_g1_i10.p2	Lko057S003722	361237	362184	+
OG0011564	NEOSPISA	SPISA	112.4292349	120.0043111	115.9642704	-0.102456536	0.136911684	-0.748340337	0.4542549	0.594167624	TRINITY_GG_5101_c1_g2_i2.p1	Lko057S003722	332917	345158	-
OG0011565	NEOSPISA	SPISA	15.45576141	4.800930198	10.48350685	1.702041323	0.454344915	3.746143663	1.80E-04	8.94E-04	TRINITY_GG_5103_c1_g1_i2.p2	Lko057S003722	50703	52590	+
OG0011566	NEOSPISA	SPISA	426.5941657	802.3676612	601.9551303	-0.911100296	0.211109618	-4.315768777	1.59E-05	9.55E-05	TRINITY_GG_5103_c1_g1_i2.p1	Lko057S003722	53492	153533	-
OG0011567	NEOSPISA	SPISA	215.5575418	295.812533	253.009871	-0.454703202	0.139917134	-3.249803563	0.001154848	0.0047336	TRINITY_GG_5106_c0_g1_i5.p1	Lko057S003740	25301	77090	-
OG0011568	NEOSPISA	SPISA	3365.947277	2568.691579	2993.894618	0.38985328	0.195749374	1.991594006	0.046415622	0.106116396	TRINITY_GG_5109_c0_g1_i1.p1	Lko057S004162	186601	187560	-
OG0011569	NEOSPISA	SPISA	8.40613025	10.81776394	9.531559305	-0.328074085	0.427312412	-0.767761655	0.442628799	0.58386762	TRINITY_GG_5111_c0_g1_i3.p1	Lko057S004162	427290	427612	+
OG0011570	NEOSPISA	SPISA	6.966839127	2.184627902	4.735140555	1.64997655	0.694995965	2.374080762	0.017592702	0.048679863	TRINITY_GG_5121_c0_g1_i3.p1	Lko057S004307	16183	16994	-
OG0011571	NEOSPISA	SPISA	1453.911979	1109.587388	1293.22717	0.3900628	0.129393372	3.014550073	0.002573607	0.009547954	TRINITY_GG_5121_c15_g1_i1.p1	Lko057S004307	77612	79228	-
OG0011572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRINITY_GG_5121_c15_g1_i1.p3	Lko057S004307	76425	76724	+
OG0011573	NEOSPISA	SPISA	7614.480677	6144.374325	6928.431046	0.309483088	0.128532219	2.407824972	0.016047873	0.045218472	TRINITY_GG_5121_c1_g1_i1.p1	Lko057S004307	84568	87252	-
OG0011574	NEOSPISA	SPISA	1601.651076	1467.862877	1539.216583	0.125755426	0.120687846	1.041989151	0.297416709	0.436907052	TRINITY_GG_5121_c1_g3_i1.p1	Lko057S004307	66979	70896	-
OG0011575	NEOSPISA	SPISA	2876.382604	2360.910882	2635.829133	0.284849608	0.139301541	2.044841767	0.040870461	0.095658274	TRINITY_GG_5121_c2_g1_i1.p1	Lko057S004307	54197	56251	+
OG0011576	NEOSPISA	SPISA	187.3338788	146.6885658	168.3660661	0.352311421	0.396314956	0.888968269	0.374020133	0.517169591	TRINITY_GG_5122_c0_g1_i2.p1	Lko057S004307	178621	188518	+
OG0011577	NEOSPISA	SPISA	72.851282	127.3623008	98.28975745	-0.801781436	0.174971089	-4.582365227	4.60E-06	3.02E-05	TRINITY_GG_5125_c1_g1_i6.p1	Lko057S006583	537255	554407	-
OG0011578	NEOSPISA	SPISA	46.82971229	45.11343965	46.02878506	0.052903848	0.261294999	0.202467892	0.839550957	0.899239529	TRINITY_GG_5126_c0_g1_i2.p1	Lko057S006583	7087	7650	+
OG0011579	NEOSPISA	SPISA	1118.599182	1065.35768	1093.753148	0.071215065	0.115612002	0.615983324	0.537905526	0.667423059	TRINITY_GG_5128_c0_g1_i3.p1	Lko057S006583	500767	513129	+
OG0011580	NEOSPISA	SPISA	104.1457674	114.084852	108.7840069	-0.127666559	0.245725393	-0.519549721	0.60337745	0.723572334	TRINITY_GG_5128_c1_g1_i1.p1	Lko057S006583	473997	480547	+
OG0011581	NEOSPISA	SPISA	300.5675182	427.684557	359.888803	-0.509145455	0.186903415	-2.724109963	0.006447504	0.021027876	TRINITY_GG_5129_c0_g1_i16.p1	Lko057S006583	135388	139805	-
OG0011582	NEOSPISA	SPISA	16.24824233	19.88225873	17.94411665	-0.278959024	0.259471832	-1.075103302	0.282328481	0.420682942	TRINITY_GG_5129_c1_g1_i12.p1	Lko057S006583	172012	288814	+
OG0011583	NEOSPISA	SPISA	1071.971614	1160.803868	1113.426666	-0.115306033	0.15983152	-0.721422365	0.47064969	0.609551695	TRINITY_GG_5142_c0_g1_i1.p1	Lko057S006074	1310	44782	-
